4,38752.41,[c3],0.007
5,41365.482,[c3],0.023
6,42777.547,[c3],0.018
7,43624.205,[c3],0.028
8,44170.99,[c3],0.03
9,44544.44,[c3],0.03
10,44810.56,[c3],0.04
11,45006.98,[c3],0.04
12,45156.01,[c3],0.04
13,45271.69,[c3],0.04
14,45363.43,[c3],0.04
15,45437.1,[c3],0.04
16,45497.43,[c3],0.04
17,45547.41,[c3],0.04
18,45589.25,[c3],0.04
19,45624.53,[c3],0.04
20,45654.56,[c3],0.04
21,45680.58,[c8],0.15
22,45703.04,[c8],0.15
23,45722.62,[c8],0.15
24,45739.79,[c8],0.15
25,45755.09,[c8],0.15
26,45768.22,[c8],0.15
27,45780.24,[c8],0.15
28,45791.01,[c8],0.15
