4,18319.261,[c3],0.004
5,35045.019,[c3],0.008
6,39703.109,[c3],0.009
7,41874.859,[c3],0.01
8,43074.728,[c3],0.01
9,,,
10,,,
11,,,
12,44865.22,[c3],0.15
13,45043.79,[c3],0.15
14,45180.44,[c3],0.15
15,45286.53,[c3],0.15
16,45370.76,[c3],0.15
17,45439.08,[c3],0.15
18,45495.02,[c3],0.15
19,45542.23,[c3],0.15
20,45582.38,[c3],0.15
21,45616.8,[c7],0.15
22,45647.54,[c7],0.15
23,45673.1,[c7],0.15
24,45695.94,[c7],0.15
25,45715.8,[c7],0.15
26,45733.69,[c7],0.15
27,45749.16,[c7],0.15
28,45763.12,[c7],0.15
29,45775.6,[c7],0.15
30,45786.61,[c7],0.15
31,45796.52,[c7],0.15
32,45805.72,[c7],0.15
33,45813.61,[c7],0.15
34,45821.05,[c7],0.15
35,45827.87,[c7],0.15
36,45833.95,[c7],0.15
37,45839.77,[c7],0.15
38,45844.77,[c7],0.15
39,45849.56,[c7],0.15
40,45853.91,[c7],0.15
41,45857.89,[c7],0.15
42,45861.73,[c7],0.15
43,45865.17,[c7],0.15
44,45868.25,[c7],0.15
45,45871.32,[c7],0.15
