4,18159.04,[c3],0.003
5,35006.908,[c3],0.007
6,39685.83,[c3],0.017
7,41864.354,[c3],0.008
8,,,
9,,,
10,,,
11,,,
12,44853.97363,[c10],0.00003
13,45028.66517,[c10],0.00003
14,45159.60495,[c10],0.00003
15,45260.88015,[c10],0.00003
16,45341.24788,[c10],0.00003
17,45414.53693,[c10],0.00003
18,45475.23238,[c10],0.00003
19,45526.94713,[c10],0.00003
20,45570.91486,[c10],0.00003
21,45608.38582,[c10],0.00003
22,45640.47207,[c10],0.00003
23,45668.10428,[c10],0.00003
24,45692.042,[c10],0.00003
25,45712.89973,[c10],0.00003
26,45731.17496,[c10],0.00003
27,45747.27159,[c10],0.00003
28,45761.51925,[c10],0.00003
29,45774.18829,[c10],0.00003
30,45785.50224,[c10],0.00003
31,45795.64659,[c10],0.00003
32,45804.7766,[c10],0.00003
33,45813.02249,[c10],0.00003
34,45820.49472,[c10],0.00003
35,45827.28672,[c10],0.00003
36,45833.47836,[c10],0.00003
37,45839.13841,[c10],0.00003
38,45844.32579,[c10],0.00003
39,45849.09172,[c10],0.00003
40,45853.48049,[c10],0.00003
41,45857.53091,[c10],0.00003
42,45861.27679,[c10],0.00003
43,45864.7479,[c10],0.00003
44,45867.97038,[c10],0.00003
45,45870.96757,[c10],0.00003
46,45873.75983,[c10],0.00003
47,45876.36537,[c10],0.00003
48,45878.80076,[c10],0.00003
49,45881.08023,[c10],0.00003
50,45883.21692,[c10],0.00003
